id,reward_rule_id,mcc_code,match_type
8c138810-7690-5d04-8194-fa855917d034,0d832dff-afda-515a-88b9-7cc67ef4fa64,3431,eligible
d2c25a79-ef1d-5265-a111-b988cc00896f,0d832dff-afda-515a-88b9-7cc67ef4fa64,3432,eligible
8f1411a5-ae8a-550a-b7c8-24ae05f12605,0d832dff-afda-515a-88b9-7cc67ef4fa64,3433,eligible
255cd108-5b97-5e21-9e4a-107489e786c3,0d832dff-afda-515a-88b9-7cc67ef4fa64,3434,eligible
3d4f2589-21de-51cc-bb83-e834d6546ba5,0d832dff-afda-515a-88b9-7cc67ef4fa64,3435,eligible
fd596025-46c8-564d-9587-22d4a9ef4c67,0d832dff-afda-515a-88b9-7cc67ef4fa64,3436,eligible
94232c66-0587-5387-99fd-fe17b47e701e,0d832dff-afda-515a-88b9-7cc67ef4fa64,3437,eligible
ea1a9250-5c2e-521e-a2b1-a65826fb6bcf,0d832dff-afda-515a-88b9-7cc67ef4fa64,3438,eligible
7e400f6c-a3ff-5275-89df-afc656b95759,0d832dff-afda-515a-88b9-7cc67ef4fa64,3439,eligible
18b9f701-3021-5ec2-a5ef-89e02bbf3cf4,0d832dff-afda-515a-88b9-7cc67ef4fa64,3441,eligible
2dc31dfb-ef54-5fab-a60f-5aa149e13787,0d832dff-afda-515a-88b9-7cc67ef4fa64,3501,eligible
ec609ab6-34a8-5105-8766-4f2bb0659c4c,0d832dff-afda-515a-88b9-7cc67ef4fa64,3502,eligible
80693e4b-fd7f-5363-8d84-7630f99e3dd8,0d832dff-afda-515a-88b9-7cc67ef4fa64,3503,eligible
66cbbde6-87e3-5111-a0ae-859d3f0e08df,0d832dff-afda-515a-88b9-7cc67ef4fa64,3504,eligible
83525359-4eee-5d73-9864-9d1f90b6e2cc,0d832dff-afda-515a-88b9-7cc67ef4fa64,3505,eligible
9bf49bf4-6aa4-5ee9-8f8a-57e946cfce05,0d832dff-afda-515a-88b9-7cc67ef4fa64,3506,eligible
1fc00115-15b9-53ea-8a1f-d629643d5a1a,0d832dff-afda-515a-88b9-7cc67ef4fa64,3507,eligible
fbd4414e-ebc4-529d-aceb-9e17b5c8f95f,0d832dff-afda-515a-88b9-7cc67ef4fa64,3508,eligible
3702a293-50bd-548f-941d-fb94e2e078ca,0d832dff-afda-515a-88b9-7cc67ef4fa64,3509,eligible
7c9457f1-159d-5eb2-a502-db02c2c8981c,0d832dff-afda-515a-88b9-7cc67ef4fa64,3510,eligible
8dd9ef12-e10e-5886-816c-0f473469ab20,0d832dff-afda-515a-88b9-7cc67ef4fa64,3512,eligible
8df62e07-a98d-52f5-8ab4-8c293f5dab33,0d832dff-afda-515a-88b9-7cc67ef4fa64,3514,eligible
90762dd8-16db-5207-bfc1-e9242ffd95b3,0d832dff-afda-515a-88b9-7cc67ef4fa64,3515,eligible
4d5561fd-82ae-54b5-b0b5-adf0f99b8441,0d832dff-afda-515a-88b9-7cc67ef4fa64,3516,eligible
74031274-a0cf-5ab4-9216-dd3e4b8d2767,0d832dff-afda-515a-88b9-7cc67ef4fa64,3519,eligible
449fea89-07c8-535c-9208-3834eb7e2eb7,0d832dff-afda-515a-88b9-7cc67ef4fa64,3520,eligible
7c4dcc31-5bf3-5b71-9ec2-32d922d82c07,0d832dff-afda-515a-88b9-7cc67ef4fa64,3522,eligible
b6fcb252-0d0a-514e-b7ea-7e0241b286fc,0d832dff-afda-515a-88b9-7cc67ef4fa64,3524,eligible
22e82ed9-977f-5020-81c9-33b9bee86fa8,0d832dff-afda-515a-88b9-7cc67ef4fa64,3527,eligible
059cf4cf-5e31-5a11-a47d-b78bf2b360ef,0d832dff-afda-515a-88b9-7cc67ef4fa64,3528,eligible
90d9e05f-4e57-51d2-b3dd-a343bee625b1,0d832dff-afda-515a-88b9-7cc67ef4fa64,3529,eligible
bac7b3cb-4db0-52fb-a4e9-ba4f4c192364,0d832dff-afda-515a-88b9-7cc67ef4fa64,3531,eligible
38ba8a5c-0c48-523d-9866-5cac4307332f,0d832dff-afda-515a-88b9-7cc67ef4fa64,3532,eligible
fe7fa9b8-2def-5d06-9d4a-095dd322d5df,0d832dff-afda-515a-88b9-7cc67ef4fa64,3533,eligible
bbccb7b2-3a49-50f6-a170-c86bbdf0dc0d,0d832dff-afda-515a-88b9-7cc67ef4fa64,3535,eligible
7f9b7b9d-2154-5ddd-9b29-1fdc93c018cd,0d832dff-afda-515a-88b9-7cc67ef4fa64,3540,eligible
91693dbe-0d2f-5e23-8823-8569070e3652,0d832dff-afda-515a-88b9-7cc67ef4fa64,3543,eligible
60c5ae1f-b9e6-5484-88e0-1eb555227e33,0d832dff-afda-515a-88b9-7cc67ef4fa64,3545,eligible
18931c25-a21d-5e03-86d8-b297c0b9fcdb,0d832dff-afda-515a-88b9-7cc67ef4fa64,3547,eligible
2f9611eb-5e10-57c7-bf63-d09612d50ae5,0d832dff-afda-515a-88b9-7cc67ef4fa64,3549,eligible
84de28e0-e1c6-5617-b895-116e71f4dfd2,0d832dff-afda-515a-88b9-7cc67ef4fa64,3550,eligible
531a479b-4b06-5d2f-8ac0-d9d52d522572,0d832dff-afda-515a-88b9-7cc67ef4fa64,3553,eligible
4ee17c22-8716-515f-9d6d-d2898d38cadc,0d832dff-afda-515a-88b9-7cc67ef4fa64,3554,eligible
007f5fbf-58a6-5b4a-99a0-fa418bc1a59c,0d832dff-afda-515a-88b9-7cc67ef4fa64,3556,eligible
f8c08172-e646-513c-b0d0-fb6d3366c25f,0d832dff-afda-515a-88b9-7cc67ef4fa64,3559,eligible
23b7cf85-8897-5569-bb5b-4951d96145c7,0d832dff-afda-515a-88b9-7cc67ef4fa64,3560,eligible
8a32e170-5d78-59dd-be0e-d3d88940f730,0d832dff-afda-515a-88b9-7cc67ef4fa64,3561,eligible
d048e3bc-5d97-5434-9fb0-0adb53cdc746,0d832dff-afda-515a-88b9-7cc67ef4fa64,3563,eligible
3a77ac6a-9cd1-5f12-be8a-b1b88e5229ed,0d832dff-afda-515a-88b9-7cc67ef4fa64,3565,eligible
61320e7f-4547-5968-b699-369fc6bd26db,0d832dff-afda-515a-88b9-7cc67ef4fa64,3571,eligible
e4f0c300-e2bc-5d38-a521-b0a615daba32,0d832dff-afda-515a-88b9-7cc67ef4fa64,3574,eligible
f64cad25-f142-567d-83a3-824f08e4ec4b,0d832dff-afda-515a-88b9-7cc67ef4fa64,3576,eligible
ed818470-1d73-5c24-b029-3e12d11606e6,0d832dff-afda-515a-88b9-7cc67ef4fa64,3577,eligible
4daebb64-2946-5a4f-b2e1-b56d07552bb7,0d832dff-afda-515a-88b9-7cc67ef4fa64,3578,eligible
7b476f10-3271-5be0-b5a0-77e153383734,0d832dff-afda-515a-88b9-7cc67ef4fa64,3583,eligible
65ed7950-8a7d-58aa-86b3-2b83e5bd127b,0d832dff-afda-515a-88b9-7cc67ef4fa64,3589,eligible
55798f38-a77c-5298-b3d9-5297ef22ebf6,0d832dff-afda-515a-88b9-7cc67ef4fa64,3592,eligible
1b97e30d-8884-5fcc-8570-dd3b8d23ecff,0d832dff-afda-515a-88b9-7cc67ef4fa64,3594,eligible
ef598405-6f4d-58c5-ae0f-6941a8ad91ea,0d832dff-afda-515a-88b9-7cc67ef4fa64,3596,eligible
f4cb162a-7195-54a9-866e-06258ae99f3e,0d832dff-afda-515a-88b9-7cc67ef4fa64,3597,eligible
81aa9b7c-6fcf-5eed-8b42-77e7353dbfb0,0d832dff-afda-515a-88b9-7cc67ef4fa64,3600,eligible
69271caf-a31d-513f-b8c3-00a3d29cf79b,0d832dff-afda-515a-88b9-7cc67ef4fa64,3601,eligible
fce8df27-ccea-5964-b292-c605e629169c,0d832dff-afda-515a-88b9-7cc67ef4fa64,3604,eligible
61481c33-fee1-5474-bbcb-23aef053a55b,0d832dff-afda-515a-88b9-7cc67ef4fa64,3607,eligible
e89976e4-9ad5-5c19-ae57-7a9a508fcfda,0d832dff-afda-515a-88b9-7cc67ef4fa64,3608,eligible
d38238c0-90eb-511c-a6a3-34e922e72a1b,0d832dff-afda-515a-88b9-7cc67ef4fa64,3609,eligible
3074eecb-cea1-5029-ba0c-673aed2c8f74,0d832dff-afda-515a-88b9-7cc67ef4fa64,3610,eligible
98f18a7e-db9d-5c9f-b382-246f7a63cdbc,0d832dff-afda-515a-88b9-7cc67ef4fa64,3611,eligible
8e63304d-8808-5641-8d71-df28e548ec30,0d832dff-afda-515a-88b9-7cc67ef4fa64,3612,eligible
5718cb45-4429-5776-bdb1-196e9ebd0f70,0d832dff-afda-515a-88b9-7cc67ef4fa64,3613,eligible
60779c09-7c80-58e5-92d8-391efcf5d304,0d832dff-afda-515a-88b9-7cc67ef4fa64,3614,eligible
b082f9c4-5298-5295-a599-f91d0bd437c4,0d832dff-afda-515a-88b9-7cc67ef4fa64,3617,eligible
8afc66b2-5ec1-5f81-ab53-840cce3b0918,0d832dff-afda-515a-88b9-7cc67ef4fa64,3618,eligible
3bb6044a-6008-5bc0-8e77-0aeed636bb75,0d832dff-afda-515a-88b9-7cc67ef4fa64,3619,eligible
24a3fa1f-fad0-57e6-bfc7-ccaedb8933b9,0d832dff-afda-515a-88b9-7cc67ef4fa64,3621,eligible
270fe046-f75d-50df-9919-da3adb10c9c5,0d832dff-afda-515a-88b9-7cc67ef4fa64,3626,eligible
11e38db9-1956-58a6-9c58-2b7d2db184e0,0d832dff-afda-515a-88b9-7cc67ef4fa64,3627,eligible
1b211543-07bc-562d-90b7-96ffcf0df7d4,0d832dff-afda-515a-88b9-7cc67ef4fa64,3630,eligible
4e3e7321-4cd3-5289-9c02-03d50bfa1d0c,0d832dff-afda-515a-88b9-7cc67ef4fa64,3631,eligible
f7ce6d2c-17f5-5aa4-b957-bb13f5ebf3b8,0d832dff-afda-515a-88b9-7cc67ef4fa64,3632,eligible
c4b467c2-0e8f-54bc-bafc-f03c5feaef2c,0d832dff-afda-515a-88b9-7cc67ef4fa64,3634,eligible
a3075044-da7e-5af0-a48b-e643693ce16c,0d832dff-afda-515a-88b9-7cc67ef4fa64,3637,eligible
4c1e2b40-3513-5285-848a-4f139758cbc2,0d832dff-afda-515a-88b9-7cc67ef4fa64,3638,eligible
b96736f5-7345-59ee-b33c-e276c131310d,0d832dff-afda-515a-88b9-7cc67ef4fa64,3642,eligible
8e10d31f-f1f3-5559-bbf3-ed679df413f6,0d832dff-afda-515a-88b9-7cc67ef4fa64,3643,eligible
69d5518e-6326-5830-bc85-e9aff046c35e,0d832dff-afda-515a-88b9-7cc67ef4fa64,3645,eligible
f16cb59c-d44f-5529-b3a8-122a7679e54d,0d832dff-afda-515a-88b9-7cc67ef4fa64,3649,eligible
f0427bbf-d2db-560b-8ddf-dcedd5e97d4a,0d832dff-afda-515a-88b9-7cc67ef4fa64,3650,eligible
2a13cfa2-6090-5f05-9d1d-2d25a207687f,0d832dff-afda-515a-88b9-7cc67ef4fa64,3660,eligible
63cf066e-74b3-5172-b003-8520631085f5,0d832dff-afda-515a-88b9-7cc67ef4fa64,3664,eligible
96101d81-74f0-522a-ab48-287850b28a9a,0d832dff-afda-515a-88b9-7cc67ef4fa64,3665,eligible
2ba8bf54-e106-54c2-a553-a39718a25fed,0d832dff-afda-515a-88b9-7cc67ef4fa64,3668,eligible
af09980f-92b8-5e00-bf90-8d4055e40390,0d832dff-afda-515a-88b9-7cc67ef4fa64,3670,eligible
a77e8703-de09-5fc6-8ec3-8c1fe27cf0ff,0d832dff-afda-515a-88b9-7cc67ef4fa64,3671,eligible
cc059b1f-f2fb-536a-a8ac-14ecf8304ad9,0d832dff-afda-515a-88b9-7cc67ef4fa64,3672,eligible
fe206df5-4b39-5a2a-88d3-a35898bae696,0d832dff-afda-515a-88b9-7cc67ef4fa64,3677,eligible
bf63190c-8882-5193-b92c-2edec9d48713,0d832dff-afda-515a-88b9-7cc67ef4fa64,3680,eligible
96fea7b9-3c7c-509c-8c94-357c32b40d7d,0d832dff-afda-515a-88b9-7cc67ef4fa64,3681,eligible
6eb8522b-1adc-55fd-a2dd-d7513d2e8a35,0d832dff-afda-515a-88b9-7cc67ef4fa64,3683,eligible
bfdd6a39-096f-5c22-9134-b4e1425dc104,0d832dff-afda-515a-88b9-7cc67ef4fa64,3684,eligible
34543c09-fa59-58cc-81a4-535d61e7e129,0d832dff-afda-515a-88b9-7cc67ef4fa64,3685,eligible
14e506d3-14f5-51b0-993d-01970aa04c3b,0d832dff-afda-515a-88b9-7cc67ef4fa64,3686,eligible
3ad59ca0-a921-5851-b9ee-e3c42d6158aa,0d832dff-afda-515a-88b9-7cc67ef4fa64,3689,eligible
724351b7-4579-50b6-a6c9-192f48f67298,0d832dff-afda-515a-88b9-7cc67ef4fa64,3690,eligible
362ca6b1-ef23-5a96-a394-93cd0a27c50c,0d832dff-afda-515a-88b9-7cc67ef4fa64,3691,eligible
e83c74c7-0061-5218-a0cd-eb5a70fcc5bb,0d832dff-afda-515a-88b9-7cc67ef4fa64,3692,eligible
ad6d0c8b-6081-5a62-ae72-3ead7034c48a,0d832dff-afda-515a-88b9-7cc67ef4fa64,3693,eligible
ef575337-fe41-54a0-9aab-2359d027e405,0d832dff-afda-515a-88b9-7cc67ef4fa64,3694,eligible
3fdbd513-b868-5343-9abf-e22ccdb6bd10,0d832dff-afda-515a-88b9-7cc67ef4fa64,3695,eligible
e191edda-9336-5006-844a-78968e4f3d19,0d832dff-afda-515a-88b9-7cc67ef4fa64,3696,eligible
9d74da05-4f8a-50e4-8447-56d8b7b77809,0d832dff-afda-515a-88b9-7cc67ef4fa64,3699,eligible
5b1ee690-cba4-506f-82d4-6d5a4d91be57,0d832dff-afda-515a-88b9-7cc67ef4fa64,3700,eligible
b7be1f99-abab-55f2-9e22-d954dd0d21d4,0d832dff-afda-515a-88b9-7cc67ef4fa64,3701,eligible
8098bd41-9364-5ed6-b5d4-61b2de90423a,0d832dff-afda-515a-88b9-7cc67ef4fa64,3703,eligible
94bce75f-e041-5ba9-ad4b-18a167c8541e,0d832dff-afda-515a-88b9-7cc67ef4fa64,3705,eligible
26331bdb-8b4a-574c-b565-8c02b58d186d,0d832dff-afda-515a-88b9-7cc67ef4fa64,3706,eligible
0171c577-fe0d-57af-aed6-705298562a44,0d832dff-afda-515a-88b9-7cc67ef4fa64,3707,eligible
fd5a4069-4bd8-5286-a13a-07055b41680b,0d832dff-afda-515a-88b9-7cc67ef4fa64,3709,eligible
71824da3-a699-5ba0-98b8-0808ea7fa38b,0d832dff-afda-515a-88b9-7cc67ef4fa64,3710,eligible
3f79c3b2-472d-5d9d-a428-1cddd15934ff,0d832dff-afda-515a-88b9-7cc67ef4fa64,3711,eligible
1b6f4808-3198-580f-8ef7-1a7323934162,0d832dff-afda-515a-88b9-7cc67ef4fa64,3714,eligible
94feccc5-7030-511d-9693-7ada65807da4,0d832dff-afda-515a-88b9-7cc67ef4fa64,3715,eligible
2b21ec7a-95d5-56d7-b2ac-54a99f614c03,0d832dff-afda-515a-88b9-7cc67ef4fa64,3725,eligible
84877ef5-97ec-5cc2-b6e2-af9b92799caa,0d832dff-afda-515a-88b9-7cc67ef4fa64,3726,eligible
1d88d4b9-6ab8-54cf-a0e6-3d9eb575d626,0d832dff-afda-515a-88b9-7cc67ef4fa64,3729,eligible
0b36572d-b974-519e-97d1-2e84c86a72ee,0d832dff-afda-515a-88b9-7cc67ef4fa64,3733,eligible
d28fa22a-c322-5280-bde8-dbb80cc64595,0d832dff-afda-515a-88b9-7cc67ef4fa64,3735,eligible
47a698ac-8998-5234-991b-95021f714243,0d832dff-afda-515a-88b9-7cc67ef4fa64,3736,eligible
00fb2e34-f111-5ebc-ba21-2d53bfa21059,0d832dff-afda-515a-88b9-7cc67ef4fa64,3738,eligible
1d3359cc-3dc8-5671-ae3c-5b47aac9fbb8,0d832dff-afda-515a-88b9-7cc67ef4fa64,3740,eligible
fe212f31-dc69-5cc7-9bc3-8b2a5977eccf,0d832dff-afda-515a-88b9-7cc67ef4fa64,3742,eligible
97804de5-a90d-5d1c-9638-b593b340dd31,0d832dff-afda-515a-88b9-7cc67ef4fa64,3744,eligible
86cd6b3b-d5fd-5676-84f2-76b5ec7b9437,0d832dff-afda-515a-88b9-7cc67ef4fa64,3747,eligible
3a2ccc56-f1e7-5743-b9d5-cf96fc99f373,0d832dff-afda-515a-88b9-7cc67ef4fa64,3748,eligible
581ebea4-501b-503f-8d40-cae808742c9c,0d832dff-afda-515a-88b9-7cc67ef4fa64,3751,eligible
9e109489-88eb-5eca-a9ef-b1b1a6a2999f,0d832dff-afda-515a-88b9-7cc67ef4fa64,3753,eligible
3d5da499-8d3d-5883-bf7b-55be1e25c2c5,0d832dff-afda-515a-88b9-7cc67ef4fa64,3754,eligible
164bfbaf-fce9-5f72-aa6e-1f8dec7cda05,0d832dff-afda-515a-88b9-7cc67ef4fa64,3755,eligible
ae40c931-ced9-5b8d-b44f-bf488f595ca6,0d832dff-afda-515a-88b9-7cc67ef4fa64,3757,eligible
63a73936-937a-534c-b389-56f6e31c57bf,0d832dff-afda-515a-88b9-7cc67ef4fa64,3759,eligible
5b501106-576b-5dd3-b3ef-8465b08a87a1,0d832dff-afda-515a-88b9-7cc67ef4fa64,3763,eligible
d620e16c-a1f4-517d-b160-22c0be0aa5d8,0d832dff-afda-515a-88b9-7cc67ef4fa64,3765,eligible
d7546825-a75a-53ef-9ea8-199c688bdcb1,0d832dff-afda-515a-88b9-7cc67ef4fa64,3770,eligible
763a1a09-aa0e-587c-a333-6c6711a0eebf,0d832dff-afda-515a-88b9-7cc67ef4fa64,3772,eligible
757647ea-d8f7-506e-b855-ef75685b9070,0d832dff-afda-515a-88b9-7cc67ef4fa64,3775,eligible
98b80759-e6d4-5bb3-bc82-03a7dd391390,0d832dff-afda-515a-88b9-7cc67ef4fa64,3776,eligible
61923392-68b5-5dfb-8546-5a61d9b7ff01,0d832dff-afda-515a-88b9-7cc67ef4fa64,3777,eligible
c31c82f9-e903-50c6-96cb-60f83ab0c93d,0d832dff-afda-515a-88b9-7cc67ef4fa64,3780,eligible
c0202f41-4368-5278-bd8d-5d057ae59816,0d832dff-afda-515a-88b9-7cc67ef4fa64,3783,eligible
852b5e6e-bd5f-550a-8f94-5292b188979a,0d832dff-afda-515a-88b9-7cc67ef4fa64,3787,eligible
8a287a1c-cc3e-55bb-a7ea-72c0826b7d83,0d832dff-afda-515a-88b9-7cc67ef4fa64,3789,eligible
44c3cba7-675f-5d3c-a21c-ce184c6b24f0,0d832dff-afda-515a-88b9-7cc67ef4fa64,3791,eligible
ab0ceb6f-24d7-5a06-9f7a-98a853ef7f6e,0d832dff-afda-515a-88b9-7cc67ef4fa64,3797,eligible
5adf3a04-440f-5ff7-938e-1d500b9804ef,0d832dff-afda-515a-88b9-7cc67ef4fa64,3798,eligible
9b313eb9-e64c-544c-b86d-4c5fb2941a3d,0d832dff-afda-515a-88b9-7cc67ef4fa64,3800,eligible
fb0df9ed-ec07-5bc3-b496-5310f6af9e90,0d832dff-afda-515a-88b9-7cc67ef4fa64,3803,eligible
91029db3-8283-50bb-a849-b961c49cc5a5,0d832dff-afda-515a-88b9-7cc67ef4fa64,3804,eligible
e7b6f822-f2b7-56d3-b8bc-b75f261659a8,0d832dff-afda-515a-88b9-7cc67ef4fa64,3805,eligible
0ea7afb4-ca3c-5be1-9f3a-54f675f5414c,0d832dff-afda-515a-88b9-7cc67ef4fa64,3806,eligible
18855ded-2173-5349-ab6b-f18eb58cfbd2,0d832dff-afda-515a-88b9-7cc67ef4fa64,3807,eligible
ccc0cf7f-4531-5a0e-bdca-2992f0e0aeb1,0d832dff-afda-515a-88b9-7cc67ef4fa64,3808,eligible
4a45c31a-03b1-5cca-a812-631a780ce39a,0d832dff-afda-515a-88b9-7cc67ef4fa64,3809,eligible
b952a162-8f5f-5233-ac33-94688dc72b7a,0d832dff-afda-515a-88b9-7cc67ef4fa64,3810,eligible
c247eff0-e36d-532b-bc8a-507720d578e2,0d832dff-afda-515a-88b9-7cc67ef4fa64,3812,eligible
064ad595-05d4-5e93-8d29-501cb16142db,0d832dff-afda-515a-88b9-7cc67ef4fa64,3815,eligible
62a6264b-9aa2-59bc-9c11-eb946d3512de,0d832dff-afda-515a-88b9-7cc67ef4fa64,3816,eligible
5c2b7add-dfd6-5ec2-b036-3e5d469a2a54,0d832dff-afda-515a-88b9-7cc67ef4fa64,3817,eligible
e78a2ecf-bd85-5b83-9f5f-0943fddc8a42,0d832dff-afda-515a-88b9-7cc67ef4fa64,3818,eligible
68399d7b-6683-5674-9f08-399b8f18edfc,0d832dff-afda-515a-88b9-7cc67ef4fa64,3819,eligible
16c0aa53-1ae6-52c2-9a56-0aa136a99b66,0d832dff-afda-515a-88b9-7cc67ef4fa64,3820,eligible
04f42634-08a4-598a-b977-c0b7840ae127,0d832dff-afda-515a-88b9-7cc67ef4fa64,3821,eligible
8ef81483-24ed-55fd-b1ad-82c7da8b4116,0d832dff-afda-515a-88b9-7cc67ef4fa64,3822,eligible
76666317-45fb-51fc-ae76-a328bd967159,0d832dff-afda-515a-88b9-7cc67ef4fa64,3823,eligible
182ea78b-0a66-54a0-9524-7a97744b54c1,0d832dff-afda-515a-88b9-7cc67ef4fa64,3824,eligible
98c94dbf-e8dc-5236-a2fc-d656b5aba6bb,0d832dff-afda-515a-88b9-7cc67ef4fa64,3825,eligible
701d9c06-c25f-52df-b46d-75e459e1f555,0d832dff-afda-515a-88b9-7cc67ef4fa64,3826,eligible
76ba5e3f-96fb-59c8-9da5-04e82b4b549c,0d832dff-afda-515a-88b9-7cc67ef4fa64,3827,eligible
fba9b94f-5ab2-5ed3-9625-180bf81b80d8,0d832dff-afda-515a-88b9-7cc67ef4fa64,3828,eligible
29c12caa-d18b-5f0f-862d-9c8cecbd95a4,0d832dff-afda-515a-88b9-7cc67ef4fa64,3829,eligible
003f9a81-04cb-55c5-a1f4-ff70714fc3be,0d832dff-afda-515a-88b9-7cc67ef4fa64,3831,eligible
6c77e44e-2e5f-560f-a8e1-8b69a0c08545,0d832dff-afda-515a-88b9-7cc67ef4fa64,4011,eligible
fbe9150a-1bfa-5925-af3d-ec9463fc2fc3,0d832dff-afda-515a-88b9-7cc67ef4fa64,4119,eligible
58f07c96-0067-53d7-a858-037f5259b88e,0d832dff-afda-515a-88b9-7cc67ef4fa64,4214,eligible
517d4cef-ac02-599a-b104-8bffd044942a,0d832dff-afda-515a-88b9-7cc67ef4fa64,4215,eligible
9cf88809-8cdf-5113-b7a6-793908dd2059,0d832dff-afda-515a-88b9-7cc67ef4fa64,4225,eligible
ebb6d3e7-2abe-5d9f-8865-e9d6b14839d8,0d832dff-afda-515a-88b9-7cc67ef4fa64,4457,eligible
05de7ce7-a0c2-549d-b796-6bb1c79a47e3,0d832dff-afda-515a-88b9-7cc67ef4fa64,4468,eligible
a12f8999-00a0-531b-9eb9-b706180e04ac,0d832dff-afda-515a-88b9-7cc67ef4fa64,4582,eligible
095a360a-de17-5161-8fd3-3518473ebfed,0d832dff-afda-515a-88b9-7cc67ef4fa64,4723,eligible
9e7444c7-8e5d-5585-9d81-f6822c8d7ea1,0d832dff-afda-515a-88b9-7cc67ef4fa64,4813,eligible
f24e8aff-e391-5162-b2b4-5fdaf9a2ad29,0d832dff-afda-515a-88b9-7cc67ef4fa64,4821,eligible
1b7c6c01-ad28-5b26-b731-7e5143705b3f,0d832dff-afda-515a-88b9-7cc67ef4fa64,4829,eligible
fb7b8bb5-ee10-5ae8-94b8-d369b4a6a1ee,0d832dff-afda-515a-88b9-7cc67ef4fa64,5013,eligible
0e1e8961-f8d5-5090-af7b-8709b282a4c2,0d832dff-afda-515a-88b9-7cc67ef4fa64,5021,eligible
f97d467d-c439-5ef3-b085-0b1d3c9d0f42,0d832dff-afda-515a-88b9-7cc67ef4fa64,5039,eligible
2100fe41-0d82-5ff5-bb74-5577c574a87c,0d832dff-afda-515a-88b9-7cc67ef4fa64,5044,eligible
574e8e16-59cd-5faa-b9af-f54e29692155,0d832dff-afda-515a-88b9-7cc67ef4fa64,5046,eligible
64991e91-03db-59a1-b5d9-1ab9cafd0da8,0d832dff-afda-515a-88b9-7cc67ef4fa64,5051,eligible
f45e292b-9018-5774-aa05-d3590f698ba0,0d832dff-afda-515a-88b9-7cc67ef4fa64,5065,eligible
5c549c5e-8e70-5f51-8e00-c23e1dbbeb99,0d832dff-afda-515a-88b9-7cc67ef4fa64,5072,eligible
2483e530-4b5a-5e2e-83e0-360ae4ab833a,0d832dff-afda-515a-88b9-7cc67ef4fa64,5074,eligible
cf2d2bc6-0df2-5c07-aeed-8b77814d94c8,0d832dff-afda-515a-88b9-7cc67ef4fa64,5085,eligible
f249f14d-f18b-50b4-8a77-51852438b429,0d832dff-afda-515a-88b9-7cc67ef4fa64,5094,eligible
432a4ef6-a1ec-5cd8-b548-7d8c7ffb9b1e,0d832dff-afda-515a-88b9-7cc67ef4fa64,5099,eligible
dde29306-9495-5e1c-9719-29447c82bdbf,0d832dff-afda-515a-88b9-7cc67ef4fa64,5111,eligible
8c00f5a8-959a-5732-b73a-28b3434287e1,0d832dff-afda-515a-88b9-7cc67ef4fa64,5122,eligible
545c93da-3d66-5a26-9d43-92b44d66c60c,0d832dff-afda-515a-88b9-7cc67ef4fa64,5131,eligible
6ef8dc40-a6cd-534b-8e38-1c447f4b2dae,0d832dff-afda-515a-88b9-7cc67ef4fa64,5139,eligible
a098e371-ef80-51f8-bdbf-489ce5f90a17,0d832dff-afda-515a-88b9-7cc67ef4fa64,5169,eligible
058d097d-949d-57b6-b280-39105dbba849,0d832dff-afda-515a-88b9-7cc67ef4fa64,5172,eligible
da6a5131-819f-5e2b-99cc-273252ed5213,0d832dff-afda-515a-88b9-7cc67ef4fa64,5193,eligible
84dce906-1273-55c1-8845-3d066c368d3e,0d832dff-afda-515a-88b9-7cc67ef4fa64,5198,eligible
9539742a-ad43-5f61-bd16-18049b661b51,0d832dff-afda-515a-88b9-7cc67ef4fa64,5199,eligible
bb279bbf-271f-5fdd-ae10-6e4a0b5586f3,0d832dff-afda-515a-88b9-7cc67ef4fa64,5271,eligible
2f3927c0-1f93-5578-9403-14a4e939b8cc,0d832dff-afda-515a-88b9-7cc67ef4fa64,5299,eligible
c1a86645-3d40-505b-a658-d9ed9e65297e,0d832dff-afda-515a-88b9-7cc67ef4fa64,5422,eligible
577cf1ed-14ea-5afc-a03e-50b33dd05620,0d832dff-afda-515a-88b9-7cc67ef4fa64,5462,eligible
2c2bc46b-b4a9-530a-bfbb-dfede9e4b0e0,0d832dff-afda-515a-88b9-7cc67ef4fa64,5511,eligible
e6870b2b-152f-53bc-aef7-c185e0c5ea6e,0d832dff-afda-515a-88b9-7cc67ef4fa64,5521,eligible
93800488-66bf-531b-b6d3-9d31f98f646c,0d832dff-afda-515a-88b9-7cc67ef4fa64,5542,eligible
ad902733-c74d-5831-bb7f-84d4886cfe86,0d832dff-afda-515a-88b9-7cc67ef4fa64,5551,eligible
998b7e5b-77e8-5565-a337-867426b5f6f5,0d832dff-afda-515a-88b9-7cc67ef4fa64,5561,eligible
6a81278c-1b31-5701-b087-31c11bb6e0b3,0d832dff-afda-515a-88b9-7cc67ef4fa64,5592,eligible
02580228-24b8-5fcd-9ccb-34b7b6bd15e1,0d832dff-afda-515a-88b9-7cc67ef4fa64,5598,eligible
c9bc1849-0694-58c1-b0ea-f42d1c5be9d7,0d832dff-afda-515a-88b9-7cc67ef4fa64,5599,eligible
60a65009-0241-54d0-9eb9-72159ecd084e,0d832dff-afda-515a-88b9-7cc67ef4fa64,5697,eligible
4d4b39f8-79b5-5be0-a51a-49bb670a3f1d,0d832dff-afda-515a-88b9-7cc67ef4fa64,5811,eligible
