id,branch,brand,mcc_code,created_at
8ae46f90-8ee1-5592-b6c0-a08b5f941c0a,Hasaki District 7,Hasaki,7230,2024-05-02T14:29:07+00:00
92388fc0-36a5-549a-bf95-ad68eefa5bac,Apollo English District 3,Apollo English,8211,2021-06-13T14:29:07+00:00
f700a226-2545-5d7f-b5bf-f4a18636baed,Highlands Coffee Aeon Mall,Highlands Coffee,5813,2025-10-24T14:29:07+00:00
ba0c5ef4-dda5-5db5-a698-fd876293191f,GO! Market Hoan Kiem,GO! Market,5300,2022-11-05T14:29:07+00:00
329d9c16-5a83-541a-921b-8fce2ed7aa28,Vincom Retail Cau Giay,Vincom Retail,5137,2021-12-06T14:29:07+00:00
2074cf9e-dabb-5007-9c63-2920eb27558d,Viettel Telecom App,Viettel Telecom,4812,2025-05-31T14:29:07+00:00
3b16962e-7c45-5ace-9be7-c1bb0dfb1fa7,MoMo Vincom,MoMo,6538,2021-07-14T14:29:07+00:00
804bc8ba-c5ca-5ef0-a999-0473b18b2bf1,Com Tam Cali Da Nang Center,Com Tam Cali,5812,2024-10-11T14:29:07+00:00
2bc52d6a-1f36-57bf-89d7-5e254ff665a8,Nguyen Kim Nha Trang Center,Nguyen Kim,5945,2025-05-01T14:29:07+00:00
60ce1008-a7d7-5e7f-a211-be0883e12613,The Gioi Di Dong Website,The Gioi Di Dong,5817,2023-06-04T14:29:07+00:00
997a0cae-f356-5f48-9970-f768cb5096c2,H&M Hai Ba Trung,H&M,5611,2023-07-25T14:29:07+00:00
3b2dd78b-8526-598a-bac7-84d195efe050,Petrolimex District 7,Petrolimex,3297,2020-12-31T14:29:07+00:00
e7bb6c2e-228a-51e1-a6e2-dd3e82e65a13,Shopee Payoo,Shopee,7251,2023-04-22T14:29:07+00:00
71fe06c4-ec6c-5211-8075-8fb5808df826,BusMap Hai Ba Trung,BusMap,4121,2023-12-03T14:29:07+00:00
4368bb4a-16f5-50f1-8f01-aa1b1631942f,EVN Website,EVN,4814,2023-01-16T14:29:07+00:00
d17bc5ed-0286-5085-95fc-e4f6ee417800,Shopee Payoo,Shopee,5732,2021-02-24T14:29:07+00:00
7d3f6056-d111-5e2e-bbd7-d86ed18bc4c5,Apollo English District 7,Apollo English,8299,2022-04-22T14:29:07+00:00
40b6afab-b0b0-515d-a86b-4fd40cd2713c,Muong Thanh Hotel District 1,Muong Thanh Hotel,3558,2024-05-13T14:29:07+00:00
fe69f1b5-255e-537b-9d2a-140084299965,Mai Linh Taxi Binh Thanh,Mai Linh Taxi,3221,2023-04-12T14:29:07+00:00
f4f79ea9-f9ae-5b4b-83bd-19cd8c443599,Nha Khoa Kim Binh Thanh,Nha Khoa Kim,8734,2021-04-18T14:29:07+00:00
0b6d0482-4d0c-5eb5-9421-35fc15e68f07,California Fitness Cau Giay,California Fitness,7833,2024-04-03T14:29:07+00:00
85aeb396-62fe-5eb4-ab85-f391e50cd2fa,Apollo English Hoan Kiem,Apollo English,8211,2025-02-03T14:29:07+00:00
d579df31-6d95-50f3-8e88-b6eafaf40ca4,PNJ Aeon Mall,PNJ,5699,2022-06-06T14:29:07+00:00
c9b5256e-8edc-52dd-aef1-966363b4e9db,H&M Binh Thanh,H&M,5137,2023-07-06T14:29:07+00:00
d812722e-12a2-5456-b921-2efa2309ee9e,Viettel Telecom Website,Viettel Telecom,4899,2024-05-09T14:29:07+00:00
52dca45a-de6e-5b78-94dd-7ec17a98012d,Hoan My Clinic Binh Thanh,Hoan My Clinic,8041,2022-07-29T14:29:07+00:00
29b6160b-43fc-5b5a-8a3c-aee437bcedf1,Long Chau Airport,Long Chau,8043,2022-05-11T14:29:07+00:00
5b08d688-1934-50b5-88ee-afb2fbdf0aa0,Apollo English Binh Thanh,Apollo English,8220,2020-12-27T14:29:07+00:00
7d494d98-49d5-5835-af53-1f58a807be8d,FAHASA Cau Giay,FAHASA,8931,2023-06-10T14:29:07+00:00
9cc8bcc1-8d5e-59fe-8d92-9e0e17ef07fc,FPT Shop VNPay,FPT Shop,7372,2025-06-05T14:29:07+00:00
388f4c20-e925-5ce2-8a43-51206ec64748,The Coffee House Can Tho,The Coffee House,5814,2022-12-13T14:29:07+00:00
4500b221-42fb-5d24-b9fd-30b8230eeadf,FPT Shop Payoo,FPT Shop,5732,2023-12-31T14:29:07+00:00
53ea30d9-ec44-52c2-83e6-0d9cf480509f,Hoan My Clinic Aeon Mall,Hoan My Clinic,8062,2024-11-28T14:29:07+00:00
284f06d7-aba5-51e1-bc93-2fdab6aa7211,Seoul Spa District 3,Seoul Spa,7230,2026-03-28T14:29:07+00:00
73c13762-7fad-58ba-aaa4-36d03a3719ef,Sendo Payoo,Sendo,5932,2022-12-25T14:29:07+00:00
7a0a2369-fced-5db0-aff2-40a46c80ad1b,Vinasun Taxi Hai Ba Trung,Vinasun Taxi,4789,2026-01-02T14:29:07+00:00
562296ca-5716-53b9-a431-8a94af835597,Topica Hai Ba Trung,Topica,8931,2026-03-06T14:29:07+00:00
921966ab-9c06-57ff-94d9-0ceadec74190,VinWonders Can Tho,VinWonders,7997,2025-03-23T14:29:07+00:00
20c2cab8-e812-5e0e-989a-b49ed4bf3a53,Muong Thanh Hotel Lotte Mall,Muong Thanh Hotel,3764,2022-03-03T14:29:07+00:00
75625d55-dd21-5687-9672-4365c4db0002,Saigontourist Hai Ba Trung,Saigontourist,3052,2022-08-06T14:29:07+00:00
af5dd8cd-6978-504e-9a38-c969ebc2d839,Pizza 4P's Cau Giay,Pizza 4P's,5813,2024-11-23T14:29:07+00:00
e47aa1b5-d554-5f46-90af-517766489638,MobiFone Online,MobiFone,4812,2022-02-14T14:29:07+00:00
15c1b4a8-e73d-5e1b-8bf6-bd341f24c7da,Highlands Coffee Binh Thanh,Highlands Coffee,5814,2023-01-22T14:29:07+00:00
49849003-bf85-57db-b171-16b2d7dca93c,Viettel Telecom Payoo,Viettel Telecom,4899,2021-12-02T14:29:07+00:00
6ac4b259-5145-5aa8-9102-02fa94196727,Vinasun Taxi District 7,Vinasun Taxi,3297,2025-02-19T14:29:07+00:00
bf59a823-ad71-530e-b6da-b741ca0d45a2,Hoan My Clinic Lotte Mall,Hoan My Clinic,8043,2021-11-22T14:29:07+00:00
99377a0f-5500-5a0d-99ba-8c621538d84c,Be Hai Ba Trung,Be,3027,2025-11-21T14:29:07+00:00
c26c02e6-9e38-5713-a190-1e4528a5d45c,Grab District 3,Grab,4131,2022-07-30T14:29:07+00:00
d04a4e99-dd19-5a57-94cf-1682f2c7f7a6,Long Chau Tan Binh,Long Chau,8062,2023-05-18T14:29:07+00:00
e6eb9bf4-8a1e-56fe-abc0-0b08eb7094ab,GrabFood VNPay,GrabFood,5533,2022-09-21T14:29:07+00:00
719f9d18-1c2a-57e9-b017-cff537cdc2f6,Lotte Cinema Nha Trang Center,Lotte Cinema,7832,2021-08-16T14:29:07+00:00
d54956cd-f9b1-5895-abbc-79b08997b03d,Lotte Cinema Airport,Lotte Cinema,7801,2022-03-28T14:29:07+00:00
a04a4f3c-71e3-5420-bcce-f790aed521ed,Lotte Mart District 1,Lotte Mart,5499,2026-01-16T14:29:07+00:00
5ab46784-737d-56b4-8d5b-4ab1728ef56d,Galaxy Cinema Hoan Kiem,Galaxy Cinema,7922,2022-06-12T14:29:07+00:00
5c7780f7-b888-51ae-a3bc-90991d10ff49,The Face Shop Aeon Mall,The Face Shop,5977,2023-09-15T14:29:07+00:00
b10426ca-2a07-5900-967b-e7f3730cbe5e,Guardian Binh Thanh,Guardian,7230,2020-12-26T14:29:07+00:00
7441f479-0c4a-54f9-ba79-1e3e883c115b,MoMo Da Nang Center,MoMo,3172,2023-10-05T14:29:07+00:00
a63d1748-8c18-56e7-bcc1-2e50033e1aaf,Nha Khoa Kim District 3,Nha Khoa Kim,8041,2021-08-10T14:29:07+00:00
f4941138-1541-51e5-aac5-6da70014632f,Medlatec Cau Giay,Medlatec,7280,2024-06-24T14:29:07+00:00
d34465fd-7f83-5d1d-af25-a3fbf80f6b1d,Vietjet Air District 3,Vietjet Air,3636,2025-07-27T14:29:07+00:00
35dbdf1c-24d4-532c-a6f7-64721f42f9a3,Watsons Aeon Mall,Watsons,7230,2025-01-16T14:29:07+00:00
6b6ca435-fa11-5743-b6d4-5388a190105d,California Fitness Tan Binh,California Fitness,7801,2022-11-01T14:29:07+00:00
4c10f535-92e6-5cb4-94e3-44633a467298,ILA Vietnam Aeon Mall,ILA Vietnam,5192,2022-09-22T14:29:07+00:00
d083c27c-717e-5fe5-9319-316c9badfd6a,WinMart Hoan Kiem,WinMart,5499,2024-11-28T14:29:07+00:00
eaa5e47c-909d-5d4e-b9bf-931cb4560d13,EVN Website,EVN,4899,2023-08-02T14:29:07+00:00
dd9617ab-b20c-578d-8515-a0a2c2b85113,Hasaki Binh Thanh,Hasaki,5977,2022-02-03T14:29:07+00:00
779ddcf3-c336-5bbf-978b-14384cd935e1,Hasaki District 3,Hasaki,7230,2024-02-13T14:29:07+00:00
3a171e8c-2a09-523e-a280-4bd43c0e16a6,Co.opmart District 1,Co.opmart,5411,2022-05-22T14:29:07+00:00
576b3aaf-fd06-5ef5-9a35-1e7787b30437,Uniqlo Aeon Mall,Uniqlo,5999,2024-10-02T14:29:07+00:00
5e30fe97-b013-51b6-91a8-169286d69116,Nha Khoa Kim Can Tho,Nha Khoa Kim,8049,2022-05-07T14:29:07+00:00
3a87f852-6b6f-5513-874e-cdd504bddbe7,Nha Khoa Kim Nha Trang Center,Nha Khoa Kim,8062,2021-12-05T14:29:07+00:00
bb716920-17fe-569a-80fc-d0b97d6e1dd4,Tiki Online,Tiki,5815,2025-11-05T14:29:07+00:00
c68cca2c-4985-59e8-b18a-2e89ea16e6c7,Mai Linh Taxi Da Nang Center,Mai Linh Taxi,4784,2023-03-02T14:29:07+00:00
14b287b3-ef18-5a3b-857b-b4088109d306,Pizza 4P's Airport,Pizza 4P's,5812,2021-03-27T14:29:07+00:00
78900fda-7c69-5dfa-a5e1-a09a0bf44819,Pizza 4P's Thu Duc,Pizza 4P's,5814,2021-10-07T14:29:07+00:00
52b0bc02-9324-5a86-8ed7-2088ffded16f,Topica Vincom,Topica,8299,2022-03-18T14:29:07+00:00
05fd12b8-3c88-53ca-8bf3-80de4e24e76b,CGV Cinemas Nha Trang Center,CGV Cinemas,5655,2024-02-18T14:29:07+00:00
b79d22cb-eb8c-5dad-bfaf-8aca6beffb65,Mai Linh Taxi Cau Giay,Mai Linh Taxi,5541,2022-03-20T14:29:07+00:00
ed5f0028-503a-54fc-999b-b495cb1b5354,The Face Shop Thu Duc,The Face Shop,7230,2025-02-09T14:29:07+00:00
12f63ee8-3c9a-53ff-9821-7a9f29c996c5,Phuc Long Thu Duc,Phuc Long,5812,2023-12-12T14:29:07+00:00
eb65e260-f72e-5bd8-97b8-c7a249d603a1,Pho 24 Lotte Mall,Pho 24,5812,2024-03-16T14:29:07+00:00
91574c7a-141b-5f80-a3a6-975bf6109c15,Tiki Online,Tiki,7629,2025-10-15T14:29:07+00:00
9c51449b-5910-5d24-a933-4c904e9a8989,Payoo Hoan Kiem,Payoo,3156,2021-03-14T14:29:07+00:00
e83a9c29-d07f-533b-a29e-7cd21f71f1a3,Pizza 4P's Nha Trang Center,Pizza 4P's,5812,2022-07-08T14:29:07+00:00
f10c65d3-0530-53df-8f60-4c8597185857,Tiki Website,Tiki,5611,2024-07-01T14:29:07+00:00
c7d39d87-8a76-5a9d-9e86-a5c5e7fbbe27,Vinasun Taxi Hoan Kiem,Vinasun Taxi,4111,2021-09-11T14:29:07+00:00
70c86dc2-4003-58ac-a8ec-9439bfd854c6,Spotify Online,Spotify,5734,2021-02-19T14:29:07+00:00
13c32bd0-2403-568f-8713-c1976b71a9ad,Grab District 1,Grab,4784,2021-07-20T14:29:07+00:00
cd2e9642-39e7-550d-af13-386f1bab7d8b,Sendo Online,Sendo,5947,2022-04-10T14:29:07+00:00
78e7d367-18ae-5326-a17a-ab96718de68d,Muong Thanh Hotel Thu Duc,Muong Thanh Hotel,3256,2025-03-16T14:29:07+00:00
0a2595e9-b76d-5122-a1c0-018899403cb5,CGV Cinemas Vincom,CGV Cinemas,7801,2026-02-20T14:29:07+00:00
6ac031c7-258b-5c7b-b549-7892171e1739,Saigon Water MoMo,Saigon Water,4812,2021-01-11T14:29:07+00:00
657ed560-2c9d-5067-aef7-c40e56514210,Nha Khoa Kim District 7,Nha Khoa Kim,8062,2021-02-27T14:29:07+00:00
fc9a09b7-35e8-5db3-baed-6da346b01e2e,Hoan My Clinic Vincom,Hoan My Clinic,8043,2024-03-26T14:29:07+00:00
7f55873b-6c07-5d95-b856-4b12b81187ad,Lotte Cinema Lotte Mall,Lotte Cinema,7993,2022-09-19T14:29:07+00:00
80432a8a-a265-53d3-b226-bbda8491ee4e,Bamboo Airways Tan Binh,Bamboo Airways,3830,2022-06-06T14:29:07+00:00
9d56471a-47bb-5b81-aaa8-65b95a909e87,Be Aeon Mall,Be,3297,2024-02-25T14:29:07+00:00
cdfee172-8d12-5918-a5e2-3e55cd914632,The Face Shop Lotte Mall,The Face Shop,7230,2024-08-17T14:29:07+00:00
3bb5b3ba-b518-56c1-87aa-de864b8369e9,California Fitness District 3,California Fitness,7922,2023-05-16T14:29:07+00:00
ac11ca02-5207-5af1-98ec-57b1df7edfcc,FPT Shop Website,FPT Shop,5816,2024-07-16T14:29:07+00:00
0154bc82-5d27-5ec7-9c95-ff7b609e8cc2,Netflix Website,Netflix,7379,2021-09-27T14:29:07+00:00
26027617-c022-5b91-a552-0a283865f2a5,Netflix MoMo,Netflix,5817,2024-07-25T14:29:07+00:00
dbd4b2c4-f3cc-5310-85d5-be96478f91d4,Shopee Website,Shopee,5976,2025-04-11T14:29:07+00:00
85599a75-3321-5ee3-86cb-fa618a9afbd9,Com Tam Cali Binh Thanh,Com Tam Cali,5813,2026-05-06T14:29:07+00:00
f53bb3f3-feca-5779-b40f-a35f16a3a9e1,Watsons Hai Ba Trung,Watsons,5977,2021-07-13T14:29:07+00:00
ad9a9f8b-496f-5ddf-a837-240559667df5,The Coffee House Aeon Mall,The Coffee House,5814,2025-12-29T14:29:07+00:00
6ea9b442-9eb8-5f7e-9c5b-cb7055634c2b,Topica Aeon Mall,Topica,8931,2024-03-10T14:29:07+00:00
467e802e-12bb-5aca-a711-d810dbdd87f6,Hoan My Clinic District 7,Hoan My Clinic,8071,2021-06-18T14:29:07+00:00
fbe18642-a3ad-5044-97c8-b5ea9704e27b,WinMart Da Nang Center,WinMart,5411,2026-02-03T14:29:07+00:00
adfb3d97-6127-5af1-83fc-2e345fda52c6,Mai Linh Taxi Hai Ba Trung,Mai Linh Taxi,4131,2023-11-27T14:29:07+00:00
817ac32b-3b54-5f53-809a-1911edb0bfaa,Payoo Can Tho,Payoo,6051,2021-11-26T14:29:07+00:00
3ad7dc56-a591-5a83-b3dc-5eb0b732716b,Lotte Mart Airport,Lotte Mart,5499,2026-04-19T14:29:07+00:00
f27158aa-f0ff-5556-9849-60f264da765c,Saigon Water VNPay,Saigon Water,4812,2021-03-02T14:29:07+00:00
0f802236-27c7-5ea4-ba81-9824d125fe08,Tiki Payoo,Tiki,7629,2026-04-28T14:29:07+00:00
e8d72a4d-2b33-5396-9a69-18d9c9b7edcd,Lazada MoMo,Lazada,5331,2021-06-19T14:29:07+00:00
1a559a61-0980-551c-9838-c59b2f1c3bb6,Uniqlo Tan Binh,Uniqlo,5722,2023-04-16T14:29:07+00:00
d5e3d5f6-5b6f-510d-bf2b-f4286c9d093d,Petrolimex Vincom,Petrolimex,4131,2022-05-13T14:29:07+00:00
c60a0bf6-d583-57e7-8f14-32075ff46f32,The Coffee House Aeon Mall,The Coffee House,5812,2025-08-02T14:29:07+00:00
6e6301b3-175b-53df-9faa-302cd8f4958a,Grab Hoan Kiem,Grab,3221,2026-03-05T14:29:07+00:00
09358cef-61b4-5c1d-9385-46e35500b789,VNPT Payoo,VNPT,4814,2026-02-05T14:29:07+00:00
abfa9c05-70dd-55dd-958e-cb94bfc0d5c2,Nha Khoa Kim Tan Binh,Nha Khoa Kim,8071,2024-02-05T14:29:07+00:00
8512336f-cfe0-56f3-b2cd-c0175c31d041,Galaxy Cinema Cau Giay,Galaxy Cinema,7833,2025-08-16T14:29:07+00:00
ef546c05-e94a-5a2e-97a7-e43f7cb0aad2,Watsons Aeon Mall,Watsons,5977,2021-05-05T14:29:07+00:00
fba3867a-799a-55e0-a83e-42d313b24511,Medlatec Cau Giay,Medlatec,8062,2023-08-04T14:29:07+00:00
1009b8cb-cffe-5180-88cb-2b8d6796b3c9,California Fitness Vincom,California Fitness,7801,2025-12-31T14:29:07+00:00
eabe207a-2f18-5b27-928e-8d7c7c529da8,H&M Hai Ba Trung,H&M,5931,2022-02-17T14:29:07+00:00
43c43480-341e-56bb-9192-d4414a6861fc,General Supply District 1,General Supply,7512,2022-01-30T14:29:07+00:00
b10e9f70-2d11-54c7-bdb9-0ab07dbda74f,Apollo English District 7,Apollo English,8220,2025-12-14T14:29:07+00:00
8f5a671d-85c6-5289-b651-8591bbad5355,Bach Hoa Xanh Airport,Bach Hoa Xanh,5499,2024-07-16T14:29:07+00:00
4ba42fe6-c423-5488-9e68-75eabb843945,PNJ District 3,PNJ,5310,2023-02-14T14:29:07+00:00
da41934a-81d3-5618-ad11-bd9a2d06edcc,Lazada MoMo,Lazada,7372,2024-05-21T14:29:07+00:00
b6521eac-632e-5ae1-bebb-7f049d92a79c,Seoul Spa Lotte Mall,Seoul Spa,7230,2026-01-27T14:29:07+00:00
531d2559-461d-564f-b8bb-ab9899d814ed,GrabFood Online,GrabFood,5719,2023-11-29T14:29:07+00:00
f89be6c3-7933-5cac-a163-90ed542519de,Muong Thanh Hotel Aeon Mall,Muong Thanh Hotel,3704,2022-11-11T14:29:07+00:00
83b57fad-bdbe-52ef-8ec5-b4ea4c8ff2a1,Highlands Coffee District 3,Highlands Coffee,5813,2021-10-21T14:29:07+00:00
c7a0e865-10be-5fdb-83a6-2a46c701118f,Phuc Long Hai Ba Trung,Phuc Long,5813,2025-06-10T14:29:07+00:00
c1f796a2-37fe-548d-9f57-9fa4b579aabf,Muong Thanh Hotel Binh Thanh,Muong Thanh Hotel,3586,2022-09-08T14:29:07+00:00
8855e292-8187-595a-b01c-2c957fb13704,Pharmacity Thu Duc,Pharmacity,8071,2021-07-18T14:29:07+00:00
fcd6bab7-ae2b-5545-b86b-f2110b59f914,Phuc Long Cau Giay,Phuc Long,5813,2021-08-16T14:29:07+00:00
d74473f1-fb7f-5090-a10d-15529fc11ef0,Vincom Retail Aeon Mall,Vincom Retail,7699,2021-12-15T14:29:07+00:00
3a4fdbef-5f99-5d46-bb2f-4a554107599c,Highlands Coffee Lotte Mall,Highlands Coffee,5814,2025-04-22T14:29:07+00:00
b1a2b7cb-997f-5c00-9bf1-d779fd8bca07,Apollo English Thu Duc,Apollo English,8211,2022-12-14T14:29:07+00:00
9a36634a-5318-5d15-af50-20c6f75d677e,Pharmacity Aeon Mall,Pharmacity,8743,2024-11-20T14:29:07+00:00
d103dd8b-c18e-5657-8c00-8d514305a4fe,Canifa District 1,Canifa,5661,2022-09-23T14:29:07+00:00
e424cfb6-259e-519c-9d0a-4df4c25450fa,Sendo Online,Sendo,5947,2025-08-16T14:29:07+00:00
16a2095c-72e5-5a27-80f6-fbf01d2bebc5,Lotte Mart Hai Ba Trung,Lotte Mart,5499,2023-06-22T14:29:07+00:00
07be86b3-bf31-5f56-a95d-07b0ad1584eb,Lotte Cinema Can Tho,Lotte Cinema,7801,2023-02-08T14:29:07+00:00
fcbdd100-5e75-5152-a04d-08f65df8d105,VNPT MoMo,VNPT,4899,2024-06-24T14:29:07+00:00
aa93064e-e969-5d5b-b268-718c8b9fbf83,The Gioi Di Dong VNPay,The Gioi Di Dong,5732,2024-08-20T14:29:07+00:00
de1e3e8a-e04d-50f4-8d0f-aa589b89d856,VNPT App,VNPT,4899,2025-12-23T14:29:07+00:00
0ed2bfc6-eb44-51ad-b74c-ce6d8a7fb5f0,Topica Can Tho,Topica,8299,2021-06-30T14:29:07+00:00
035b7608-f8fd-57e9-abdb-7c96e55bb0f9,Muong Thanh Hotel District 1,Muong Thanh Hotel,3544,2023-12-25T14:29:07+00:00
536857af-4035-5fcd-ac6a-9faafded4f16,Vincom Retail Thu Duc,Vincom Retail,5681,2025-01-26T14:29:07+00:00
bb06520d-a397-537c-83d9-7e37fb8de278,FAHASA Lotte Mall,FAHASA,8931,2024-01-19T14:29:07+00:00
49995892-3cb4-5d78-b9bf-e77a7687cd18,ILA Vietnam Nha Trang Center,ILA Vietnam,7911,2021-05-22T14:29:07+00:00
fcfbccfa-427d-5d95-96d4-caafddabb81d,Topica Hai Ba Trung,Topica,8249,2025-01-01T14:29:07+00:00
c3b079be-49dc-5c3b-9d94-2a43bc1cca1a,VinWonders Hai Ba Trung,VinWonders,5655,2024-03-06T14:29:07+00:00
caf9937d-2141-5079-bb9b-29ac4f30c86b,Saigontourist Airport,Saigontourist,3252,2023-12-22T14:29:07+00:00
2bcce61f-8793-5bc5-9ae5-a12526710c60,Vincom Retail Aeon Mall,Vincom Retail,5733,2023-01-12T14:29:07+00:00
18330e17-ed15-5a51-8673-648dc8fa0cca,Shopee MoMo,Shopee,5261,2022-11-24T14:29:07+00:00
39cf2f10-6c32-50df-b755-f0b9ef6e388d,Apollo English Binh Thanh,Apollo English,8931,2021-03-17T14:29:07+00:00
90cc0c2a-099e-5251-95c1-f123be8ca9b6,Topica Tan Binh,Topica,8249,2022-09-07T14:29:07+00:00
08e2ebcd-0d43-5eb3-adbf-28443a9567aa,Vincom Retail Binh Thanh,Vincom Retail,5261,2022-01-01T14:29:07+00:00
09493c23-c28e-51d9-ba6f-089937f46d21,Watsons Cau Giay,Watsons,7298,2024-05-09T14:29:07+00:00
ce9636f1-33fc-52b2-8a04-87e2f843e63f,Saigon Water MoMo,Saigon Water,4899,2024-05-08T14:29:07+00:00
7d8443e5-eca9-5f99-a6a0-96d0e5789a5f,Saigon Water MoMo,Saigon Water,4900,2022-05-22T14:29:07+00:00
b41dc211-c674-511a-bf51-111f27b0267f,Lazada VNPay,Lazada,5399,2024-08-09T14:29:07+00:00
7368c0b6-a2c7-532a-b6de-9bf1d3d459d6,Tiki Website,Tiki,5972,2022-04-27T14:29:07+00:00
0a270ba1-164a-536e-b9dc-9194624339b6,EVN App,EVN,4812,2022-12-19T14:29:07+00:00
b8d159a0-592e-5ab6-aae9-0f0151c21fe6,CellphoneS Payoo,CellphoneS,5818,2026-02-14T14:29:07+00:00
00ee0b85-108c-5b3b-ad12-190d526a37cf,VinWonders Vincom,VinWonders,7801,2024-05-19T14:29:07+00:00
04486af9-445b-5ba7-bb0c-24e92a70ec42,The Face Shop Vincom,The Face Shop,5977,2021-04-11T14:29:07+00:00
293f33ae-8409-5d11-8214-24d9f8b80481,Netflix Online,Netflix,5817,2022-12-22T14:29:07+00:00
a808de9b-2216-55d4-b305-acd188b659b8,California Fitness Cau Giay,California Fitness,7941,2024-12-24T14:29:07+00:00
cf21dda3-b348-5634-90c5-44965afdd427,Pho 24 Da Nang Center,Pho 24,5812,2023-08-24T14:29:07+00:00
c6c6e1ed-24b8-5d09-819e-cc6f362c244f,Uniqlo Vincom,Uniqlo,5722,2021-01-30T14:29:07+00:00
8ff32be1-2c01-5ed2-8915-9e430f7fc544,Vietnam Airlines Da Nang Center,Vietnam Airlines,3737,2021-01-26T14:29:07+00:00
a493ea22-6961-528b-8ca7-5c0f00846a92,GrabFood Payoo,GrabFood,7379,2022-05-11T14:29:07+00:00
faff8b19-f5e1-5332-8492-4add84d72df8,VNPT App,VNPT,4899,2023-04-01T14:29:07+00:00
39f813f8-0d24-590c-9ec9-397b61eb342f,PNC Bookstore Lotte Mall,PNC Bookstore,7995,2022-08-31T14:29:07+00:00
3b77c290-80ab-510c-a365-02078ee7b44a,PNJ District 7,PNJ,5713,2021-07-20T14:29:07+00:00
d657797e-e07a-5491-82ae-2fad47f4c2ab,Medlatec Lotte Mall,Medlatec,8049,2021-02-28T14:29:07+00:00
e716cb51-ae69-5aa2-9b60-18d8486b8e2b,Nha Khoa Kim Lotte Mall,Nha Khoa Kim,8049,2022-02-15T14:29:07+00:00
dd7cad13-0dfb-5477-b263-5dedc344a585,Watsons District 3,Watsons,5977,2022-08-26T14:29:07+00:00
04ed1421-af31-5464-b8ca-14ec9ba164c6,Petrolimex Airport,Petrolimex,3027,2025-04-13T14:29:07+00:00
c5131495-9654-5aec-a318-c6ee8cbb4271,Viettel Telecom Website,Viettel Telecom,4900,2026-01-30T14:29:07+00:00
adc8b6f1-443b-52a0-9eda-6108faed210a,Bach Hoa Xanh Cau Giay,Bach Hoa Xanh,5300,2023-12-14T14:29:07+00:00
391d37fa-1b61-5c7c-b8f0-933a7c555c92,Lotte Cinema Nha Trang Center,Lotte Cinema,7996,2023-01-12T14:29:07+00:00
95d9089e-d139-5c1f-9ac8-b31a6f79be07,EVN App,EVN,4814,2026-05-09T14:29:07+00:00
5a3a30b8-e49d-584d-8149-1ba650fa724a,The Gioi Di Dong VNPay,The Gioi Di Dong,4816,2021-02-19T14:29:07+00:00
471b114c-c8b9-5f08-9d35-2ce61ca7a48e,Lotte Cinema Thu Duc,Lotte Cinema,5655,2023-12-11T14:29:07+00:00
13cc2c86-adf7-529c-a247-249ee0ed2bc2,Pizza 4P's Lotte Mall,Pizza 4P's,5814,2022-12-01T14:29:07+00:00
208b805a-e17f-55f3-b212-617184bc5788,Tiki MoMo,Tiki,5571,2021-05-26T14:29:07+00:00
af9590c8-0c7f-563a-ba35-2d393d3f054c,GrabFood Website,GrabFood,5691,2024-02-18T14:29:07+00:00
f76a6b97-371b-5ca4-a980-b76885d9edef,Netflix App,Netflix,5815,2025-09-08T14:29:07+00:00
274f1db9-f03a-566d-b813-9e3640d35705,Apollo English Aeon Mall,Apollo English,7995,2024-12-18T14:29:07+00:00
5c50143a-ff70-543f-8253-0e11765394ad,Grab District 3,Grab,3027,2025-02-25T14:29:07+00:00
fcbf63e2-d44f-57d4-8447-868c64467600,GrabFood Online,GrabFood,5997,2022-06-07T14:29:07+00:00
dee89b6b-1014-5626-a881-d6cae344d883,Tiki Website,Tiki,5950,2021-03-01T14:29:07+00:00
452f4bb0-160f-5de1-aa22-8b7df01855e9,Lotte Mart Aeon Mall,Lotte Mart,5411,2025-09-09T14:29:07+00:00
14cd2b91-0455-5e44-8b2e-6eae32953cde,Uniqlo Lotte Mall,Uniqlo,5331,2024-05-17T14:29:07+00:00
ecceeb68-a6ad-5009-8940-0d9b0b7208e4,PNC Bookstore District 1,PNC Bookstore,8931,2021-09-06T14:29:07+00:00
e8e430e7-82ae-51e3-9d3d-4ec320c94757,VinWonders District 1,VinWonders,7997,2023-12-01T14:29:07+00:00
0b9eed0d-907e-557c-9315-e3ca40f1ecd4,PNC Bookstore Tan Binh,PNC Bookstore,8931,2025-04-22T14:29:07+00:00
e9cf9ae4-cce2-5c20-a2ca-407928daebd1,Spotify MoMo,Spotify,5734,2022-08-13T14:29:07+00:00
db53647f-00f3-5217-9be4-c60fc5fd3b74,FAHASA Cau Giay,FAHASA,8931,2024-11-13T14:29:07+00:00
cb15b12d-de62-5ba4-8773-2cc00257a197,Petrolimex Tan Binh,Petrolimex,4111,2022-06-08T14:29:07+00:00
1979d479-ddea-5d4b-bdd3-6c60b8d472b3,FAHASA Aeon Mall,FAHASA,7911,2024-08-04T14:29:07+00:00
71e50196-4382-5248-9c6c-316e248e51d8,Canifa Can Tho,Canifa,5310,2025-04-08T14:29:07+00:00
4956502b-e49d-50e0-8497-5362485e242c,GO! Market Cau Giay,GO! Market,5411,2025-01-03T14:29:07+00:00
